TimeUS,PLX,PLY,PLZ,SW,F,P
187437586,0.21708528697490692,0.16605380177497864,-23.47358512878418,0,0.6000000238418579,-10383783.0
187447615,0.21337777376174927,0.161020889878273,-23.48111915588379,0,0.6000000238418579,-10383783.0
187457885,0.22090233862400055,0.15952566266059875,-23.493789672851562,0,0.6000000238418579,-10383783.0
187467913,0.22816349565982819,0.1572359949350357,-23.487154006958008,0,0.6000000238418579,-10383783.0
187477600,0.223575159907341,0.15509387850761414,-23.479537963867188,0,0.6000000238418579,-10383783.0
187487589,0.2187713235616684,0.15849833190441132,-23.475116729736328,0,0.6000000238418579,-10383783.0
187497549,0.21810533106327057,0.15390494465827942,-23.4778995513916,0,0.6000000238418579,-10383783.0
187507863,0.2194349318742752,0.15993937849998474,-23.484397888183594,0,0.6000000238418579,-10383783.0
187517835,0.21781498193740845,0.1626177728176117,-23.48885726928711,0,0.6000000238418579,-10383783.0
187527634,0.2137526422739029,0.158299520611763,-23.485118865966797,0,0.6000000238418579,-10383783.0
187537619,0.2163504660129547,0.15973608195781708,-23.47548484802246,0,0.6000000238418579,-10383783.0
187547592,0.2138826698064804,0.15624108910560608,-23.476577758789062,0,0.6000000238418579,-10383783.0
187558001,0.21072429418563843,0.15894761681556702,-23.4802303314209,0,0.6000000238418579,-10383783.0
187568400,0.2133641242980957,0.1626567840576172,-23.480859756469727,0,0.6000000238418579,-10383783.0
187577585,0.21333082020282745,0.161764994263649,-23.482961654663086,0,0.6000000238418579,-10383783.0
187587566,0.2152731716632843,0.15569815039634705,-23.480571746826172,0,0.6000000238418579,-10383783.0
187597578,0.21442878246307373,0.15661261975765228,-23.473596572875977,0,0.6000000238418579,-10383783.0
187607866,0.21662190556526184,0.15572547912597656,-23.477563858032227,0,0.6000000238418579,-10383783.0
187617862,0.22025419771671295,0.16145914793014526,-23.478052139282227,0,0.6000000238418579,-10383783.0
