Time_s,PLX,PLY,EstFreq_Hz,PhaseCorr,SW,RealSW,RLS_A_X,RLS_B_X,RealFreq_Hz,RealPhase
40.0201,-0.5824,0.0554,0.5794,0.0000,1,1,-0.2622,-0.0442,0.5789,2159520.7500
40.0297,-0.5797,0.5569,0.5794,0.0000,1,1,-0.2691,-0.0467,0.5789,2159520.7500
40.0400,-0.3351,0.6089,0.5794,0.0000,1,1,-0.2704,-0.0472,0.5789,2159520.7500
40.0497,-0.0722,0.2741,0.5794,0.0000,1,1,-0.2661,-0.0458,0.5789,2159520.7500
40.0598,-0.2069,-0.0856,0.5794,0.0000,1,1,-0.2648,-0.0454,0.5789,2159520.7500
40.0700,-0.0638,-0.1777,0.5794,0.0000,1,1,-0.2606,-0.0442,0.5789,2159520.7500
40.0798,-0.3664,-0.3150,0.5794,0.0000,1,1,-0.2627,-0.0448,0.5789,2159520.7500
40.0900,-0.5179,-0.2829,0.5794,0.0000,1,1,-0.2679,-0.0459,0.5789,2159520.7500
40.0998,-0.7376,-0.0811,0.5794,0.0000,1,1,-0.2773,-0.0477,0.5789,2159520.7500
40.1098,-0.5628,0.3562,0.5794,0.0000,1,1,-0.2828,-0.0486,0.5789,2159520.7500
40.1207,-0.3686,0.3382,0.5794,0.0000,1,1,-0.2843,-0.0488,0.5789,2159520.7500
40.1297,-0.4926,0.1884,0.5794,0.0000,1,1,-0.2882,-0.0491,0.5789,2159520.7500
40.1401,-0.1693,0.1812,0.5794,0.0000,1,1,-0.2857,-0.0490,0.5789,2159520.7500
40.1497,-0.3569,-0.1377,0.5794,0.0000,1,1,-0.2870,-0.0490,0.5789,2159520.7500
40.1598,-0.4012,-0.4757,0.5794,0.0000,1,1,-0.2890,-0.0490,0.5789,2159520.7500
40.1706,-0.6379,-0.5462,0.5794,0.0000,1,1,-0.2955,-0.0486,0.5789,2159520.7500
40.1797,-0.7493,-0.0883,0.5794,0.0000,1,1,-0.3037,-0.0479,0.5789,2159520.7500
40.1901,-0.5887,0.1359,0.5794,0.0000,1,1,-0.3088,-0.0472,0.5789,2159520.7500
40.1998,-0.6509,0.1119,0.5794,0.0000,1,1,-0.3148,-0.0461,0.5789,2159520.7500
40.2098,-0.5680,0.4003,0.5794,0.0000,1,1,-0.3192,-0.0452,0.5789,2159520.7500
40.2201,-0.5044,0.1996,0.5794,0.0000,1,1,-0.3223,-0.0443,0.5789,2159520.7500
40.2298,-0.4871,-0.2502,0.5794,0.0000,1,1,-0.3252,-0.0434,0.5789,2159520.7500
40.2401,-0.5682,-0.3941,0.5794,0.0000,1,1,-0.3292,-0.0420,0.5789,2159520.7500
40.2497,-0.6366,-0.1991,0.5794,0.0000,1,1,-0.3343,-0.0399,0.5789,2159520.7500
40.2597,-0.8688,-0.0806,0.5794,0.0000,1,1,-0.3426,-0.0361,0.5789,2159520.7500
40.2700,-0.7445,-0.2080,0.5794,0.0000,1,1,-0.3488,-0.0328,0.5789,2159520.7500
40.2798,-0.9091,0.1935,0.5794,0.0000,1,1,-0.3571,-0.0280,0.5789,2159520.7500
40.2901,-0.8831,0.6665,0.5794,0.0000,1,1,-0.3646,-0.0232,0.5789,2159520.7500
40.2998,-0.6251,0.2484,0.5794,0.0000,1,1,-0.3684,-0.0205,0.5789,2159520.7500
40.3097,-0.6112,-0.0539,0.5794,0.0000,1,1,-0.3719,-0.0178,0.5789,2159520.7500
40.3207,-0.5047,0.2115,0.5794,0.0000,1,1,-0.3739,-0.0160,0.5789,2159520.7500
40.3297,-0.6802,-0.0738,0.4839,0.0000,1,1,-0.3780,-0.0122,0.5789,2159520.7500
40.3401,-0.7357,-0.4649,0.4839,0.0000,1,1,-0.3752,0.0027,0.5789,2159520.7500
40.3497,-0.8652,-0.1741,0.4839,0.0000,1,1,-0.3716,0.0198,0.5789,2159520.7500
40.3598,-1.0185,0.3513,0.4839,0.0000,1,1,-0.3670,0.0394,0.5789,2159520.7500
40.3706,-0.7451,0.3096,0.4839,0.0000,1,1,-0.3634,0.0530,0.5789,2159520.7500
40.3798,-0.6960,0.1576,0.4839,0.0000,1,1,-0.3599,0.0652,0.5789,2159520.7500
40.3902,-0.6650,0.5439,0.4839,0.0000,1,1,-0.3563,0.0765,0.5789,2159520.7500
40.3998,-0.5891,0.3983,0.4839,0.0000,1,1,-0.3530,0.0861,0.5789,2159520.7500
40.4097,-0.5157,-0.2349,0.4839,0.0000,1,1,-0.3500,0.0941,0.5789,2159520.7500
40.4201,-0.6060,-0.1439,0.4839,0.0000,1,1,-0.3462,0.1034,0.5789,2159520.7500
40.4298,-0.6458,0.1478,0.4839,0.0000,1,1,-0.3419,0.1132,0.5789,2159520.7500
40.4401,-0.7931,-0.0681,0.4839,0.0000,1,1,-0.3362,0.1251,0.5789,2159520.7500
40.4498,-0.6288,-0.1323,0.4839,0.0000,1,1,-0.3317,0.1339,0.5789,2159520.7500
40.4598,-0.9613,0.1994,0.4839,0.0000,1,1,-0.3241,0.1476,0.5789,2159520.7500
40.4701,-0.9590,0.5226,0.4839,0.0000,1,1,-0.3164,0.1607,0.5789,2159520.7500
40.4798,-0.7100,0.1416,0.4839,0.0000,1,1,-0.3107,0.1696,0.5789,2159520.7500
40.4900,-0.7120,0.0885,0.4839,0.0000,1,1,-0.3048,0.1782,0.5789,2159520.7500
40.4998,-0.5483,0.4725,0.4839,0.0000,1,1,-0.3005,0.1842,0.5789,2159520.7500
40.5098,-0.4579,-0.0130,0.4839,0.0000,0,0,-0.2969,0.1888,0.5789,2159520.7500
40.5207,-0.3804,-0.4306,0.4839,0.0000,0,0,-0.2939,0.1923,0.5789,2159520.7500
40.5298,-0.6504,-0.1812,0.4839,0.0000,0,0,-0.2879,0.1990,0.5789,2159520.7500
40.5401,-1.0395,-0.0271,0.4839,0.0000,0,0,-0.2772,0.2098,0.5789,2159520.7500
40.5498,-0.9285,-0.3695,0.4839,0.0000,0,0,-0.2677,0.2190,0.5789,2159520.7500
40.5598,-0.8172,-0.1610,0.4839,0.0000,0,0,-0.2593,0.2264,0.5789,2159520.7500
40.5706,-0.7906,0.5227,0.4839,0.0000,0,0,-0.2510,0.2332,0.5789,2159520.7500
40.5798,-0.5023,0.3575,0.4839,0.0000,0,0,-0.2462,0.2368,0.5789,2159520.7500
40.5902,-0.3127,-0.0739,0.4839,0.0000,0,0,-0.2437,0.2385,0.5789,2159520.7500
40.5998,-0.6019,0.1040,0.4839,0.0000,0,0,-0.2373,0.2427,0.5789,2159520.7500
40.6097,-0.6926,0.1642,0.4839,0.0000,0,0,-0.2296,0.2474,0.5789,2159520.7500
40.6202,-0.6838,-0.3011,0.4839,0.0000,0,0,-0.2218,0.2516,0.5789,2159520.7500
40.6297,-0.6421,-0.4727,0.4839,0.0000,0,0,-0.2146,0.2552,0.5789,2159520.7500
40.6401,-0.6393,-0.1101,0.4839,0.0000,0,0,-0.2073,0.2585,0.5789,2159520.7500
40.6498,-0.9092,-0.0321,0.4839,0.0000,0,0,-0.1961,0.2631,0.5789,2159520.7500
40.6598,-0.6156,-0.0780,0.4839,0.0000,0,0,-0.1891,0.2656,0.5789,2159520.7500
40.6701,-0.9439,0.2688,0.4839,0.0000,0,0,-0.1773,0.2693,0.5789,2159520.7500
40.6798,-0.9161,0.7429,0.4839,0.0000,0,0,-0.1659,0.2724,0.5789,2159520.7500
40.6901,-0.5791,0.2643,0.4839,0.0000,0,0,-0.1595,0.2738,0.5789,2159520.7500
40.6998,-0.4674,-0.0605,0.4839,0.0000,0,0,-0.1548,0.2746,0.5789,2159520.7500
40.7098,-0.3317,-0.0101,0.4839,0.0000,0,0,-0.1520,0.2750,0.5789,2159520.7500
40.7208,-0.4725,-0.3560,0.4839,0.0000,0,0,-0.1470,0.2754,0.5789,2159520.7500
40.7297,-0.5366,-0.5459,0.4839,0.0000,0,0,-0.1411,0.2756,0.5789,2159520.7500
40.7401,-0.7824,-0.2172,0.4839,0.0000,0,0,-0.1316,0.2754,0.5789,2159520.7500
40.7498,-0.8889,0.1421,0.4839,0.0000,0,0,-0.1206,0.2747,0.5789,2159520.7500
40.7598,-0.7147,0.1605,0.4839,0.0000,0,0,-0.1123,0.2737,0.5789,2159520.7500
40.7705,-0.7116,0.1100,0.4839,0.0000,0,0,-0.1042,0.2723,0.5789,2159520.7500
40.7798,-0.4035,0.3975,0.4839,0.0000,0,0,-0.1006,0.2715,0.5789,2159520.7500
40.7902,-0.3839,0.1422,0.4839,0.0000,0,0,-0.0972,0.2705,0.5789,2159520.7500
40.7998,-0.4555,-0.1341,0.4839,0.0000,0,0,-0.0928,0.2690,0.5789,2159520.7500
40.8098,-0.6493,-0.2816,0.4839,0.0000,0,0,-0.0858,0.2662,0.5789,2159520.7500
40.8201,-0.4471,-0.4321,0.4839,0.0000,0,0,-0.0817,0.2643,0.5789,2159520.7500
40.8298,-0.5893,-0.4202,0.4839,0.0000,0,0,-0.0757,0.2612,0.5789,2159520.7500
40.8401,-0.5692,-0.1082,0.4839,0.0000,0,0,-0.0701,0.2579,0.5789,2159520.7500
40.8498,-0.5298,-0.0326,0.4839,0.0000,0,0,-0.0651,0.2546,0.5789,2159520.7500
40.8598,-0.2723,0.0718,0.4839,0.0000,0,0,-0.0635,0.2534,0.5789,2159520.7500
40.8701,-0.4765,0.1496,0.4839,0.0000,0,0,-0.0594,0.2501,0.5789,2159520.7500
40.8797,-0.5720,0.0942,0.4839,0.0000,0,0,-0.0542,0.2455,0.5789,2159520.7500
40.8901,-0.1880,-0.0898,0.4839,0.0000,0,0,-0.0537,0.2450,0.5789,2159520.7500
40.8998,-0.3634,-0.1731,0.4839,0.0000,0,0,-0.0512,0.2422,0.5789,2159520.7500
40.9098,-0.4041,-0.0570,0.4839,0.0000,0,0,-0.0482,0.2388,0.5789,2159520.7500
40.9208,-0.4228,-0.4127,0.4839,0.0000,0,0,-0.0452,0.2349,0.5789,2159520.7500
40.9298,-0.4117,-0.5373,0.4839,0.0000,0,0,-0.0424,0.2310,0.5789,2159520.7500
40.9401,-0.4216,-0.0789,0.4839,0.0000,0,0,-0.0397,0.2268,0.5789,2159520.7500
40.9497,-0.6615,0.1439,0.4839,0.0000,0,0,-0.0349,0.2186,0.5789,2159520.7500
40.9598,-0.1695,0.2427,0.4839,0.0000,0,0,-0.0347,0.2183,0.5789,2159520.7500
40.9706,-0.1694,0.2648,0.4839,0.0000,0,0,-0.0344,0.2178,0.5789,2159520.7500
40.9798,-0.2309,0.4235,0.4839,0.0000,0,0,-0.0337,0.2161,0.5789,2159520.7500
40.9902,-0.1434,0.0296,0.4839,0.0000,0,0,-0.0336,0.2160,0.5789,2159520.7500
40.9998,-0.0634,-0.5598,0.4839,0.0000,0,0,-0.0341,0.2172,0.5789,2159520.7500
41.0099,-0.1411,-0.3939,0.4839,0.0000,0,0,-0.0339,0.2168,0.5789,2159520.7500
41.0200,-0.2689,-0.0903,0.4839,0.0000,0,0,-0.0331,0.2138,0.5789,2159520.7500
41.0298,-0.2009,0.0236,0.4839,0.0000,0,0,-0.0327,0.2122,0.5789,2159520.7500
41.0401,-0.0863,0.3327,0.4839,0.0000,0,0,-0.0328,0.2127,0.5789,2159520.7500
41.0497,-0.2512,0.5638,0.4839,0.0000,0,0,-0.0323,0.2098,0.5789,2159520.7500
41.0598,-0.3494,0.3550,0.4839,0.0000,0,0,-0.0315,0.2047,0.5789,2159520.7500
41.0701,-0.0596,0.0749,0.4839,0.0000,0,0,-0.0316,0.2059,0.5789,2159520.7500
41.0797,-0.0772,0.0016,0.4839,0.0000,0,0,-0.0317,0.2065,0.5789,2159520.7500
41.0901,-0.0628,-0.1359,0.4839,0.0000,0,0,-0.0318,0.2074,0.5789,2159520.7500
41.0998,-0.0203,-0.1659,0.4839,0.0000,0,0,-0.0318,0.2091,0.5789,2159520.7500
41.1098,-0.1044,0.0709,0.4839,0.0000,0,0,-0.0318,0.2088,0.5789,2159520.7500
41.1207,-0.0812,0.0423,0.4839,0.0000,0,0,-0.0318,0.2090,0.5789,2159520.7500
41.1298,-0.2808,0.0839,0.4839,0.0000,0,0,-0.0321,0.2046,0.5789,2159520.7500
41.1401,-0.1055,0.3895,0.4839,0.0000,0,0,-0.0321,0.2042,0.5789,2159520.7500
41.1498,0.1140,0.3657,0.4839,0.0000,0,0,-0.0316,0.2088,0.5789,2159520.7500
41.1598,0.0196,0.3289,0.4839,0.0000,0,0,-0.0312,0.2111,0.5789,2159520.7500
41.1706,0.1035,0.2576,0.4839,0.0000,0,0,-0.0305,0.2153,0.5789,2159520.7500
41.1798,0.1585,-0.0494,0.4839,0.0000,0,0,-0.0295,0.2205,0.5789,2159520.7500
41.1902,0.0535,-0.3033,0.4839,0.0000,0,0,-0.0289,0.2231,0.5789,2159520.7500
41.1998,0.0045,-0.1991,0.4839,0.0000,0,0,-0.0286,0.2244,0.5789,2159520.7500
41.2098,-0.0689,0.0619,0.4839,0.0000,0,0,-0.0287,0.2239,0.5789,2159520.7500
41.2201,-0.0306,0.2051,0.4839,0.0000,0,0,-0.0286,0.2242,0.5789,2159520.7500
41.2298,0.0754,0.1946,0.4839,0.0000,0,0,-0.0277,0.2270,0.5789,2159520.7500
41.2401,-0.0841,0.3587,0.4839,0.0000,0,0,-0.0280,0.2260,0.5789,2159520.7500
41.2498,0.1184,0.4282,0.4839,0.0000,0,0,-0.0266,0.2296,0.5789,2159520.7500
41.2598,0.1461,0.0404,0.4839,0.0000,0,0,-0.0249,0.2336,0.5789,2159520.7500
41.2700,0.1312,-0.1199,0.4839,0.0000,0,0,-0.0233,0.2372,0.5789,2159520.7500
41.2798,0.1989,0.1265,0.4839,0.0000,0,0,-0.0209,0.2421,0.5789,2159520.7500
41.2901,0.0463,-0.0507,0.4839,0.0000,0,0,-0.0202,0.2435,0.5789,2159520.7500
41.2998,0.3613,-0.2962,0.4839,0.0000,0,0,-0.0158,0.2518,0.5789,2159520.7500
41.3097,0.0858,0.0598,0.4839,0.0000,0,0,-0.0148,0.2537,0.5789,2159520.7500
41.3207,-0.0705,0.5274,0.4839,0.0000,0,0,-0.0158,0.2520,0.5789,2159520.7500
41.3298,0.0081,0.1708,0.4839,0.0000,0,0,-0.0157,0.2522,0.5789,2159520.7500
41.3401,-0.0867,0.0979,0.4839,0.0000,0,0,-0.0169,0.2502,0.5789,2159520.7500
41.3498,0.0925,0.4476,0.4839,0.0000,0,0,-0.0156,0.2523,0.5789,2159520.7500
41.3598,0.2417,0.2786,0.4839,0.0000,0,0,-0.0120,0.2574,0.5789,2159520.7500
41.3706,0.3005,0.0128,0.4839,0.0000,0,0,-0.0076,0.2636,0.5789,2159520.7500
41.3797,0.1762,0.0093,0.4839,0.0000,0,0,-0.0052,0.2669,0.5789,2159520.7500
41.3901,0.0010,0.0629,0.4839,0.0000,0,0,-0.0056,0.2664,0.5789,2159520.7500
41.3998,-0.0731,0.0726,0.4839,0.0000,0,0,-0.0070,0.2646,0.5789,2159520.7500
41.4098,-0.0831,0.1948,0.4839,0.0000,0,0,-0.0086,0.2626,0.5789,2159520.7500
41.4201,-0.0634,0.5505,0.4839,0.0000,0,0,-0.0099,0.2613,0.5789,2159520.7500
41.4297,0.1139,0.5816,0.4839,0.0000,0,0,-0.0079,0.2634,0.5789,2159520.7500
41.4401,0.2059,0.4720,0.4839,0.0000,0,0,-0.0043,0.2671,0.5789,2159520.7500
41.4498,0.1094,0.5472,0.4839,0.0000,0,0,-0.0024,0.2690,0.5789,2159520.7500
41.4598,0.3832,0.4481,0.4839,0.0000,0,0,0.0047,0.2757,0.5789,2159520.7500
41.4701,0.2763,0.0351,0.4839,0.0000,0,0,0.0097,0.2802,0.5789,2159520.7500
41.4798,0.3074,-0.2899,0.4839,0.0000,0,0,0.0153,0.2850,0.5789,2159520.7500
41.4900,0.0873,-0.1807,0.4839,0.0000,0,0,0.0163,0.2859,0.5789,2159520.7500
41.4998,-0.2165,0.2690,0.4839,0.0000,0,0,0.0111,0.2817,0.5789,2159520.7500
41.5098,0.1231,0.2338,0.4839,0.0000,0,0,0.0132,0.2833,0.5789,2159520.7500
41.5207,0.0200,0.4595,0.4839,0.0000,0,0,0.0132,0.2833,0.5789,2159520.7500
41.5297,0.1274,0.9739,0.4839,0.0000,0,0,0.0156,0.2850,0.5789,2159520.7500
41.5401,0.2780,0.3206,0.4839,0.0000,0,0,0.0213,0.2891,0.5789,2159520.7500
41.5497,0.4179,-0.1255,0.4839,0.0000,0,0,0.0300,0.2950,0.5789,2159520.7500
41.5597,0.3594,0.2317,0.4839,0.0000,0,0,0.0373,0.2998,0.5789,2159520.7500
41.5705,0.2757,0.2556,0.4839,0.0000,0,0,0.0425,0.3032,0.5789,2159520.7500
41.5798,0.3226,-0.0734,0.4839,0.0000,0,0,0.0487,0.3071,0.5789,2159520.7500
41.5902,0.1744,-0.0561,0.4839,0.0000,0,0,0.0515,0.3087,0.5789,2159520.7500
41.5998,-0.0325,0.2759,0.4839,0.0000,0,0,0.0496,0.3076,0.5789,2159520.7500
41.6097,-0.0776,0.2399,0.4839,0.0000,0,0,0.0469,0.3060,0.5789,2159520.7500
41.6198,0.2096,0.1046,0.4839,0.0000,0,0,0.0508,0.3083,0.5789,2159520.7500
41.6300,0.0750,0.6189,0.4839,0.0000,0,0,0.0518,0.3088,0.5789,2159520.7500
41.6401,0.3547,0.8887,0.4839,0.0000,0,0,0.0592,0.3127,0.5789,2159520.7500
41.6498,0.5230,0.4333,0.4839,0.0000,0,0,0.0701,0.3183,0.5789,2159520.7500
41.6598,0.2857,0.2386,0.4839,0.0000,0,0,0.0754,0.3210,0.5789,2159520.7500
41.6698,0.2643,0.3170,0.4839,0.0000,0,0,0.0802,0.3233,0.5789,2159520.7500
41.6801,0.0794,-0.0917,0.4839,0.0000,0,0,0.0809,0.3236,0.5789,2159520.7500
41.6901,0.2868,-0.3603,0.4839,0.0000,0,0,0.0862,0.3261,0.5789,2159520.7500
41.6998,0.0949,0.0481,0.4839,0.0000,0,0,0.0873,0.3266,0.5789,2159520.7500
41.7098,-0.0757,0.7263,0.4839,0.0000,0,0,0.0849,0.3255,0.5789,2159520.7500
41.7198,0.0091,0.7017,0.4839,0.0000,0,0,0.0846,0.3254,0.5789,2159520.7500
41.7301,0.0548,0.5299,0.4839,0.0000,0,0,0.0854,0.3257,0.5789,2159520.7500
41.7401,0.1060,0.8402,0.4839,0.0000,0,0,0.0874,0.3265,0.5789,2159520.7500
41.7497,0.1962,0.4053,0.4839,0.0000,0,0,0.0913,0.3279,0.5789,2159520.7500
41.7598,0.2763,-0.2352,0.4839,0.0000,0,0,0.0970,0.3298,0.5789,2159520.7500
41.7697,0.1234,-0.0059,0.4839,0.0000,0,0,0.0994,0.3305,0.5789,2159520.7500
41.7807,-0.0549,0.2548,0.4839,0.0000,0,0,0.0984,0.3302,0.5789,2159520.7500
41.7902,-0.1620,-0.0469,0.4839,0.0000,0,0,0.0955,0.3295,0.5789,2159520.7500
41.7998,-0.1218,-0.0656,0.4839,0.0000,0,0,0.0936,0.3290,0.5789,2159520.7500
41.8097,-0.2574,0.4722,0.4839,0.0000,0,0,0.0893,0.3281,0.5789,2159520.7500
41.8198,-0.1517,0.8114,0.4839,0.0000,0,0,0.0874,0.3277,0.5789,2159520.7500
41.8301,0.2649,0.3299,0.4839,0.0000,0,0,0.0940,0.3288,0.5789,2159520.7500
41.8401,0.1717,0.2658,0.4839,0.0000,0,0,0.0987,0.3294,0.5789,2159520.7500
41.8497,0.2778,0.5109,0.4839,0.0000,0,0,0.1054,0.3301,0.5789,2159520.7500
41.8598,0.0181,0.0232,0.4839,0.0000,0,0,0.1071,0.3302,0.5789,2159520.7500
41.8697,0.0808,-0.3711,0.4839,0.0000,0,0,0.1101,0.3304,0.5789,2159520.7500
41.8801,-0.0978,0.0751,0.4839,0.0000,0,0,0.1099,0.3304,0.5789,2159520.7500
41.8901,-0.4615,0.5060,0.4839,0.0000,0,0,0.1032,0.3305,0.5789,2159520.7500
41.8998,-0.2677,0.3594,0.4839,0.0000,0,0,0.1005,0.3307,0.5789,2159520.7500
41.9098,-0.1622,0.3936,0.4839,0.0000,0,0,0.1000,0.3308,0.5789,2159520.7500
41.9198,-0.2635,0.9116,0.4839,0.0000,0,0,0.0979,0.3310,0.5789,2159520.7500
41.9301,-0.1576,0.5777,0.4839,0.0000,0,0,0.0978,0.3310,0.5789,2159520.7500
41.9401,0.1189,0.0518,0.4839,0.0000,0,0,0.1027,0.3300,0.5789,2159520.7500
41.9497,-0.1106,0.3351,0.4839,0.0000,0,0,0.1036,0.3298,0.5789,2159520.7500
41.9598,-0.2126,0.5322,0.4839,0.0000,0,0,0.1031,0.3299,0.5789,2159520.7500
41.9697,-0.2558,0.0482,0.4839,0.0000,0,0,0.1020,0.3303,0.5789,2159520.7500
41.9806,-0.1198,-0.1223,0.4839,0.0000,0,0,0.1033,0.3298,0.5789,2159520.7500
41.9901,-0.2985,0.3801,0.4839,0.0000,0,0,0.1020,0.3304,0.5789,2159520.7500
41.9998,-0.7171,0.6882,0.4839,0.0000,0,0,0.0947,0.3337,0.5789,2159520.7500
42.0099,-0.2584,0.6420,0.4839,0.0000,0,0,0.0945,0.3338,0.5789,2159520.7500
42.0198,-0.2393,0.5812,0.4839,0.0000,0,0,0.0948,0.3337,0.5789,2159520.7500
42.0301,-0.2347,0.8439,0.4839,0.0000,0,0,0.0952,0.3334,0.5789,2159520.7500
42.0401,-0.0783,0.4360,0.4839,0.0000,0,0,0.0978,0.3316,0.5789,2159520.7500
42.0498,-0.0100,0.1064,0.4839,0.0000,0,0,0.1013,0.3291,0.5789,2159520.7500
42.0598,-0.2516,0.0685,0.4839,0.0000,0,0,0.1017,0.3287,0.5789,2159520.7500
42.0697,-0.4940,0.1113,0.4839,0.0000,0,0,0.0993,0.3308,0.5789,2159520.7500
42.0801,-0.5225,0.0888,0.4839,0.0000,0,0,0.0969,0.3332,0.5789,2159520.7500
42.0901,-0.4295,0.0582,0.4839,0.0000,0,0,0.0957,0.3344,0.5789,2159520.7500
42.0998,-0.3366,0.1728,0.4839,0.0000,0,0,0.0957,0.3344,0.5789,2159520.7500
42.1097,-0.5768,0.5609,0.4839,0.0000,0,0,0.0933,0.3372,0.5789,2159520.7500
42.1198,-0.3103,0.7052,0.4839,0.0000,0,0,0.0938,0.3366,0.5789,2159520.7500
42.1301,-0.2230,0.3918,0.4839,0.0000,0,0,0.0951,0.3347,0.5789,2159520.7500
42.1401,-0.3631,0.2373,0.4839,0.0000,0,0,0.0952,0.3346,0.5789,2159520.7500
42.1497,-0.2546,0.4930,0.4839,0.0000,0,0,0.0962,0.3329,0.5789,2159520.7500
42.1598,-0.4382,0.3621,0.4839,0.0000,0,0,0.0958,0.3336,0.5789,2159520.7500
42.1698,-0.3077,-0.1175,0.4839,0.0000,0,0,0.0964,0.3323,0.5789,2159520.7500
42.1808,-0.4095,-0.1760,0.4839,0.0000,0,0,0.0964,0.3324,0.5789,2159520.7500
42.1902,-0.6864,0.2548,0.4839,0.0000,0,0,0.0948,0.3367,0.5789,2159520.7500
42.1998,-0.5462,-0.0795,0.4839,0.0000,0,0,0.0941,0.3386,0.5789,2159520.7500
42.2098,-0.4018,-0.0148,0.4839,0.0000,0,0,0.0943,0.3381,0.5789,2159520.7500
42.2198,-0.7075,0.8829,0.4839,0.0000,0,0,0.0932,0.3423,0.5789,2159520.7500
42.2301,-0.4624,0.7916,0.4839,0.0000,0,0,0.0931,0.3425,0.5789,2159520.7500
42.2401,0.1320,0.1441,0.4839,0.0000,0,0,0.0948,0.3327,0.5789,2159520.7500
42.2497,-0.2203,0.2524,0.4839,0.0000,0,0,0.0954,0.3288,0.5789,2159520.7500
42.2598,-0.2947,0.3043,0.4839,0.0000,0,0,0.0957,0.3261,0.5789,2159520.7500
42.2698,-0.4565,-0.1479,0.4839,0.0000,0,0,0.0957,0.3261,0.5789,2159520.7500
42.2801,-0.4049,-0.1975,0.4839,0.0000,0,0,0.0957,0.3251,0.5789,2159520.7500
42.2901,-0.4193,0.0709,0.4839,0.0000,0,0,0.0957,0.3243,0.5789,2159520.7500
42.2998,-0.7316,0.3531,0.4839,0.0000,0,0,0.0958,0.3289,0.5789,2159520.7500
42.3098,-0.5112,0.3706,0.4839,0.0000,0,0,0.0959,0.3295,0.5789,2159520.7500
42.3198,-0.3197,0.2709,0.4839,0.0000,0,0,0.0956,0.3265,0.5789,2159520.7500
42.3301,-0.4120,0.2623,0.4839,0.0000,0,0,0.0954,0.3252,0.5789,2159520.7500
42.3401,-0.4227,0.3301,0.4839,0.0000,0,0,0.0952,0.3241,0.5789,2159520.7500
42.3497,-0.2399,0.3820,0.4839,0.0000,0,0,0.0943,0.3196,0.5789,2159520.7500
42.3598,-0.3366,0.2442,0.4839,0.0000,0,0,0.0937,0.3169,0.5789,2159520.7500
42.3698,-0.3437,0.0337,0.4839,0.0000,0,0,0.0930,0.3144,0.5789,2159520.7500
42.3807,-0.3906,0.2639,0.4839,0.0000,0,0,0.0925,0.3127,0.5789,2159520.7500
42.3902,-0.7571,0.0781,0.4839,0.0000,0,0,0.0941,0.3175,0.5789,2159520.7500
42.3998,-0.3412,-0.3050,0.4839,0.0000,0,0,0.0931,0.3148,0.5789,2159520.7500
42.4098,-0.6552,0.0626,0.4839,0.0000,0,0,0.0942,0.3176,0.5789,2159520.7500
42.4198,-0.8453,0.7574,0.4839,0.0000,0,0,0.0968,0.3235,0.5789,2159520.7500
42.4301,-0.4145,0.2515,0.4839,0.0000,0,0,0.0960,0.3220,0.5789,2159520.7500
42.4401,-0.3168,0.2715,0.4839,0.0000,0,0,0.0944,0.3188,0.5789,2159520.7500
42.4498,-0.5265,0.7813,0.4839,0.0000,0,0,0.0947,0.3192,0.5789,2159520.7500
42.4598,-0.5106,0.3320,0.4839,0.0000,0,0,0.0947,0.3193,0.5789,2159520.7500
42.4697,-0.2899,-0.0915,0.4839,0.0000,0,0,0.0926,0.3159,0.5789,2159520.7500
42.4800,-0.6026,0.0906,0.4839,0.0000,0,0,0.0937,0.3175,0.5789,2159520.7500
42.4900,-0.7736,0.1096,0.4839,0.0000,0,0,0.0967,0.3218,0.5789,2159520.7500
42.4998,-0.7999,-0.2905,0.4839,0.0000,0,0,0.1000,0.3262,0.5789,2159520.7500
42.5098,-0.5746,-0.1300,0.4839,0.0000,0,0,0.1008,0.3272,0.5789,2159520.7500
42.5198,-0.7339,0.3538,0.4839,0.0000,0,0,0.1035,0.3304,0.5789,2159520.7500
42.5301,-0.9042,0.3766,0.4839,0.0000,0,0,0.1083,0.3359,0.5789,2159520.7500
42.5401,-0.4512,0.0558,0.4839,0.0000,0,0,0.1075,0.3350,0.5789,2159520.7500
42.5497,-0.7595,0.3137,0.4839,0.0000,0,0,0.1107,0.3382,0.5789,2159520.7500
42.5598,-0.7131,0.3827,0.4839,0.0000,0,0,0.1133,0.3407,0.5789,2159520.7500
42.5698,-0.4237,-0.1306,0.4839,0.0000,0,0,0.1120,0.3395,0.5789,2159520.7500
42.5807,-0.4072,-0.0946,0.4839,0.0000,0,0,0.1105,0.3382,0.5789,2159520.7500
42.5902,-0.5861,0.1269,0.4839,0.0000,0,0,0.1116,0.3391,0.5789,2159520.7500
42.5998,-0.7588,-0.1498,0.4839,0.0000,0,0,0.1153,0.3418,0.5789,2159520.7500
42.6098,-0.5503,-0.1877,0.4839,0.0000,0,0,0.1160,0.3423,0.5789,2159520.7500
42.6198,-0.7080,-0.0583,0.4839,0.0000,0,0,0.1191,0.3442,0.5789,2159520.7500
42.6301,-0.8353,0.1860,0.4839,0.0000,0,0,0.1243,0.3472,0.5789,2159520.7500
42.6401,-0.7253,0.0655,0.4839,0.0000,0,0,0.1278,0.3491,0.5789,2159520.7500
